date_debut,date_fin,etat_barre,etat_trafic,geo_point_2d.lat,geo_point_2d.lon,geo_shape.geometry.coordinates,geo_shape.geometry.type,geo_shape.type,iu_ac,iu_nd_amont,iu_nd_aval,k,libelle,libelle_nd_amont,libelle_nd_aval,q,t_1h
2015-06-11,2023-01-01,Ouvert,Inconnu,48.900912003011136,2.367544953563302,"[[2.3684873619261784, 48.90093664675161], [2.367730511145689, 48.90093545951873], [2.36660365822203, 48.90085631931281]]",LineString,Feature,6946,3601,915,0.0,AE_Aubervilliers,AE_Aubervilliers-1,AE_Auberviliers,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Ouvert,Inconnu,48.90073945629427,2.3737893519351134,"[[2.376040599600244, 48.9004595437575], [2.3715381042699835, 48.90101936883104]]",LineString,Feature,1730,918,917,0.0,SE_Aubervilliers,SE_Auberviliers,Pte_Auberviliers-Sortie_PE,0.0,2024-01-04T13:00:00+00:00
2015-06-08,2023-01-01,Ouvert,Inconnu,48.900235041128354,2.374916712107032,"[[2.373757976862402, 48.9002082058737], [2.376075447351662, 48.900261876383006]]",LineString,Feature,6932,3587,919,0.0,AI_Aubervilliers,AI_Aubervilliers-1,AI_Aubervilliers,0.0,2024-01-04T13:00:00+00:00
1997-04-30,2023-01-01,Invalide,Inconnu,48.89995689729776,2.3710729764467304,"[[2.371087335098383, 48.89972245857544], [2.371058617795078, 48.900191336020086]]",LineString,Feature,5875,914,920,0.0,Av_Pte_Aubervilliers,Pte_Aubervilliers-Hermite-Mail,Pte_Aubervilliers-Acces_PI,0.0,2024-01-04T13:00:00+00:00
2015-06-11,2023-01-01,Ouvert,Inconnu,48.901086952680984,2.342005350056629,"[[2.3429466047733527, 48.90117758579603], [2.341064095339905, 48.900996319565934]]",LineString,Feature,6948,3603,922,0.0,AE_Clignancourt,AE_Clignancourt-1,AE_Clignancourt,0.0,2024-01-04T13:00:00+00:00
2015-06-08,2023-01-01,Ouvert,Inconnu,48.90087177291882,2.346288104133646,"[[2.3455264619068714, 48.900789914905516], [2.347049746360421, 48.90095363093213]]",LineString,Feature,6931,3586,924,0.0,AI_Clignancourt,AI_Clignancourt-1,AI_Clignancourt,0.0,2024-01-04T13:00:00+00:00
2009-03-11,2023-01-01,Invalide,Saturé,48.89611715862391,2.370886148293511,"[[2.3702286388576606, 48.89709931076078], [2.3702503031727664, 48.896620862313284], [2.3718209906688963, 48.895269955303604]]",LineString,Feature,6670,3457,926,30.17778,Aubervilliers,Aubervilliers-face_191,Aubervilliers-Crimee,708.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Fluide,48.89867127899619,2.375344123985837,"[[2.3743499533579397, 48.898658022296594], [2.376338294613734, 48.89868453569578]]",LineString,Feature,1744,928,929,2.24833,Bd_Macdonald,Bd_Macdonald - Jaques Duchesne,Bd_Macdonald - Lounes Matoub,306.0,2024-01-04T13:00:00+00:00
2017-06-28,2023-01-01,Invalide,Inconnu,48.89891176649695,2.383275639156333,"[[2.383681235816713, 48.898833964574884], [2.382870042495953, 48.89898956841901]]",LineString,Feature,7023,932,931,0.0,Bd_Macdonald,Macdonald_Prefecture,Macdonald-Canal,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.8988378002747,2.381851600102782,"[[2.3808521560895284, 48.89881052311775], [2.3828510441160358, 48.898865077431644]]",LineString,Feature,1748,3630,931,0.0,Bd_Macdonald,Bd Macdonald - Rue E. 019,Macdonald-Canal,125.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.89789111205414,2.3881008588003985,"[[2.3925228949021, 48.8969983765104], [2.3918989260683476, 48.897182968705856], [2.3909444671697844, 48.89739236215867], [2.3889096410592034, 48.89756953056763], [2.3870692642867155, 48.898123429261005], [2.383681235816713, 48.898833964574884]]",LineString,Feature,1751,452,932,0.0,Bd_Macdonald,Bd_Macdonald-Cloture,Macdonald_Prefecture,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.897876683872795,2.3859623260175624,"[[2.3856805485889128, 48.89759978364063], [2.3862441034462116, 48.89815358410496]]",LineString,Feature,1761,939,933,0.0,Corentin_Cariou,Macdonald-Cariou,Mcdonald-Cariou-Pte_Villette,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.89913922286907,2.386991845838108,"[[2.387462400519086, 48.89999333239314], [2.387593511471055, 48.89965614010014], [2.386187159058091, 48.89836270654174]]",LineString,Feature,1753,934,933,0.0,Av_Pte_Villette,Pte_Villette,Mcdonald-Cariou-Pte_Villette,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.899168408140454,2.3873352202127007,"[[2.386410230980655, 48.89829904506496], [2.3882602094447467, 48.90003777121595]]",LineString,Feature,1754,933,934,0.0,Av_Pte_Villette,Mcdonald-Cariou-Pte_Villette,Pte_Villette,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Ouvert,Inconnu,48.900017268790585,2.3839747841849186,"[[2.3808559711579815, 48.90020437989474], [2.381802631094191, 48.900123142780956], [2.3825364769961586, 48.9000697860644], [2.383217432620436, 48.90006742231769], [2.383968633259885, 48.90002737510006], [2.38455423417949, 48.90000128400237], [2.385177179633674, 48.89986224820653], [2.385648614022377, 48.89976268532041], [2.386099414542548, 48.89983842578964], [2.387029553004179, 48.900194020730304]]",LineString,Feature,1758,938,935,0.0,SI_Villette,SI_Villette,Villette-Bretelles_BP_CIte_ouest,0.0,2024-01-04T13:00:00+00:00
2015-06-11,2023-01-01,Ouvert,Inconnu,48.900516022449885,2.382387180890109,"[[2.3839281193865003, 48.900443575448186], [2.383411361538318, 48.90058338526911], [2.3827582212083906, 48.90059423912524], [2.3822546157938054, 48.90055295423695], [2.3808367968657045, 48.90037373829894]]",LineString,Feature,6945,3600,937,0.0,AE_Villette,AE_Villette-1,AE_Villette,0.0,2024-01-04T13:00:00+00:00
1996-10-30,2023-01-01,Ouvert,Fluide,48.900196850281716,2.3784650605464788,"[[2.376075447351662, 48.900261876383006], [2.37801952173994, 48.90016592322278], [2.3808559711579815, 48.90020437989474]]",LineString,Feature,5381,919,938,12.9,PI_Zac_Aubervilliers,AI_Aubervilliers,SI_Villette,4737.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.89667519385316,2.3846672239775373,"[[2.3837109407033363, 48.89581889386091], [2.385623507251738, 48.89753149384541]]",LineString,Feature,1762,940,939,0.0,Corentin_Cariou,Corentin_Cariou-Cambrai,Macdonald-Cariou,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.89790875280504,2.385697419096041,"[[2.386005208444327, 48.89819881814968], [2.3853896297477553, 48.8976186874604]]",LineString,Feature,1763,933,939,0.0,Corentin_Cariou,Mcdonald-Cariou-Pte_Villette,Macdonald-Cariou,0.0,2024-01-04T13:00:00+00:00
2007-03-01,2023-01-01,Invalide,Inconnu,48.89504921425984,2.382698344016216,"[[2.381685747329095, 48.894279534658764], [2.3837109407033363, 48.89581889386091]]",LineString,Feature,6602,3343,940,0.0,Corentin_Cariou,Flandre-Alphonse_Karr,Corentin_Cariou-Cambrai,0.0,2024-01-04T13:00:00+00:00
1996-10-30,2023-01-01,Ouvert,Fluide,48.90030127333614,2.3865004999710733,"[[2.3808559711579815, 48.90020437989474], [2.382005238565957, 48.90021139477419], [2.382844713895479, 48.90026431337035], [2.3860474737753297, 48.9004569944886], [2.387333456468961, 48.90048933608335], [2.388369717585609, 48.900457958600505], [2.3891296380645253, 48.900410756031725], [2.3898736697759384, 48.90032246806967], [2.390543020751099, 48.900189513360445], [2.3912315071089676, 48.90000397946267], [2.3916373706824845, 48.899867367816306], [2.3920537265897206, 48.89966726263592]]",LineString,Feature,5382,938,941,8.2,PI_Villette,SI_Villette,AI_Villette,4037.0,2024-01-04T13:00:00+00:00
2015-06-08,2023-01-01,Ouvert,Inconnu,48.89990127209308,2.3911709649609776,"[[2.3902829390631717, 48.90011338481763], [2.3908080803288927, 48.900003517161274], [2.391272400054394, 48.899879299819865], [2.3920537265897206, 48.89966726263592]]",LineString,Feature,6933,3588,941,0.0,AI_Villette,AI_Villette-1,AI_Villette,0.0,2024-01-04T13:00:00+00:00
2005-01-01,2019-06-01,Invalide,Inconnu,48.90082988338621,2.3869802636004467,"[[2.3870677897306685, 48.900949224907336], [2.386892737470225, 48.900710541865074]]",LineString,Feature,1831,971,942,0.0,N_2,Pte_Villette-Sortie_PE_RN2,Pte_Villette-Acces_PI,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.89243048224927,2.3951628837595886,"[[2.395514435782999, 48.89205991748533], [2.395187154929157, 48.892376659559105], [2.3950346107288856, 48.89252306241018], [2.394951401460399, 48.89267679410323], [2.39489531372285, 48.89285563682453]]",LineString,Feature,1804,962,944,0.0,Souterrain_Pantin_S_N,Souterrains_Pantin_S-N,Bd_Serurier-Souterrains_Pantin,256.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.89418590832872,2.3944212074010904,"[[2.3939551553436855, 48.89545907194163], [2.394085799970838, 48.89524289899284], [2.3942418482554024, 48.89491229948478], [2.394336177206153, 48.894636803423346], [2.394544046871884, 48.89376468101192], [2.3947054335776414, 48.89312794385744], [2.394756939357093, 48.89286465015824]]",LineString,Feature,1768,3482,944,0.0,Bd_Serurier,Bd_Serurier-Bd_Macdonald,Bd_Serurier-Souterrains_Pantin,248.0,2024-01-04T13:00:00+00:00
1996-11-12,2023-01-01,Invalide,Inconnu,48.86646517048498,2.4137506908988935,"[[2.4137740563179166, 48.86603693039453], [2.4137273254798703, 48.86689341057543]]",LineString,Feature,5499,3159,947,0.0,Bagnolet_bretelle_8,Bagnolet_bretelle_8-Bretelle_8b,Ibsen_BP,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.89853957906777,2.35919695349486,"[[2.359205156151614, 48.89844499239941], [2.359188750838106, 48.898634165736134]]",LineString,Feature,1788,873,952,0.0,Av_Pte_Chapelle,Pl_Pte_Chapelle-Bd_Ney,Pte_Chapelle-Marechaux,0.0,2024-01-04T13:00:00+00:00
2011-05-11,2023-01-01,Invalide,Inconnu,48.89864069468421,2.3598878522562527,"[[2.360586953674399, 48.89864722363231], [2.359188750838106, 48.898634165736134]]",LineString,Feature,6731,3489,952,0.0,Bd_Ney,Bd_Ney-CF1977,Pte_Chapelle-Marechaux,0.0,2024-01-04T13:00:00+00:00
2011-05-11,2023-01-01,Invalide,Inconnu,48.89879822173063,2.3589506444465584,"[[2.3590089897906226, 48.89896946704435], [2.358892299102494, 48.8986269764169]]",LineString,Feature,6729,3487,952,0.0,Av_Pte_Chapelle,Av_Pte_Chapelle-Sortie_A1-BPI,Pte_Chapelle-Marechaux,0.0,2024-01-04T13:00:00+00:00
1996-10-30,2023-01-01,Ouvert,Pré-saturé,48.90071940738933,2.362259001276158,"[[2.360006319278787, 48.90074820520589], [2.3645116832735296, 48.90069060957277]]",LineString,Feature,5378,2840,954,25.5,PI_Chapelle_Est,PI_Chapelle,AI_Chapelle,2891.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Ouvert,Inconnu,48.90074589784248,2.3592722415448244,"[[2.3593453911510958, 48.89928742150291], [2.35937171186857, 48.900164646529305], [2.3594167619220516, 48.90102972235693], [2.359165504642859, 48.90138581962991], [2.358907963766678, 48.90214884899339]]",LineString,Feature,1793,3488,956,0.0,Chapelle_Bretelle_5,Av_Pte_Chapelle-Acces_A1-BP,Chapelle_bretelles_2-4-A1_Y,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Fluide,48.888387674422084,2.396108841548491,"[[2.3959513859767667, 48.88974293990109], [2.3962018361645394, 48.88851600977343], [2.396079719542667, 48.88828014046242], [2.3961884068601322, 48.88702092745664]]",LineString,Feature,1802,959,960,0.86056,Souterrain_Pantin_N_S,Souterrain_Pantin_N-S,Indochine-Souterrain_Pantin,63.0,2024-01-04T13:00:00+00:00
2005-01-01,2019-06-01,Invalide,Inconnu,48.88941509061721,2.3962507043350296,"[[2.3969869728870603, 48.88677026374911], [2.395514435782999, 48.89205991748533]]",LineString,Feature,1806,798,962,0.0,Souterrain_Pantin_S_N,Bd_Indochine-Av_Pte_Chaumont,Souterrains_Pantin_S-N,256.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.83601878907419,2.379275207548451,"[[2.38056798495788, 48.834995481794884], [2.377982430139023, 48.8370420963535]]",LineString,Feature,1825,969,968,0.0,Quai_de_Bercy_W,Bercy-Gallois_W,Bercy_POPB_W,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.83437359411809,2.381511002533883,"[[2.3824540201098863, 48.83375170644129], [2.38056798495788, 48.834995481794884]]",LineString,Feature,4143,816,969,0.0,Quai_de_Bercy_W,Pt_Tolbiac-RD,Bercy-Gallois_W,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Ouvert,Inconnu,48.90044135928867,2.3904938524806028,"[[2.392301744188039, 48.89979533338021], [2.392094913049271, 48.8999704859774], [2.391515226102719, 48.90022505125673], [2.3907466780378583, 48.90046556813302], [2.3898873669106604, 48.90063655958703], [2.3891425785548512, 48.90074826185142], [2.3885839625682252, 48.90070969076045]]",LineString,Feature,1834,973,971,0.0,SE_Villette,SE_Villette,Pte_Villette-Sortie_PE_RN2,0.0,2024-01-04T13:00:00+00:00
1996-10-30,2023-01-01,Ouvert,Fluide,48.898758987273226,2.3934332875249114,"[[2.3942337017674866, 48.897469298824454], [2.394014610161493, 48.89813429415302], [2.393838667081409, 48.89844465613185], [2.393628104682936, 48.89873378058842], [2.3933070641835448, 48.89903248026509], [2.392938837071365, 48.89935345863705], [2.392582677662679, 48.89959958428807], [2.392301744188039, 48.89979533338021]]",LineString,Feature,5366,2837,973,14.25,PE_Cloture,PE_Cloture,SE_Villette,5382.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.83598755470784,2.386865749106968,"[[2.3854798390061567, 48.835293002192934], [2.386780813434684, 48.83599419566245], [2.3870973871145216, 48.83606756053896], [2.38760341579798, 48.83633574369237], [2.387656757602772, 48.836424703089776], [2.3882780088484927, 48.836582806336104]]",LineString,Feature,1839,815,975,0.0,Pl_Lachambeaudie,Dijon_Pommard,Proudhon-Pl_Lachambeaudie,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.83358247706202,2.3821475080765215,"[[2.3803944768168805, 48.83493224805153], [2.3839005393361625, 48.832232706072524]]",LineString,Feature,4140,3164,977,0.0,Quai_de_Bercy_Y,Bercy-Gallois_Y,Bercy_bretelle_7-Bretelle_9,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.897741386090004,2.3384891909079824,"[[2.337571872865308, 48.8977205091627], [2.3394065089506566, 48.89776226301731]]",LineString,Feature,4017,2001,2000,0.0,Bd_Ney,Bd_Ney-Av_Pte_Montmartre,Bd_Ney-R_C_Flammarion,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Fluide,48.89795232502364,2.340630804655139,"[[2.341876078172802, 48.8979769021935], [2.3393855311374763, 48.89792774785378]]",LineString,Feature,4044,896,2000,2.43833,Bd_Ney,Bd_Ney-Ruisseau,Bd_Ney-R_C_Flammarion,326.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.89784320198298,2.3354136854205887,"[[2.3372621970813396, 48.89788588033398], [2.3335651737598377, 48.897800523631986]]",LineString,Feature,1847,2001,2005,0.0,Bd_Ney,Bd_Ney-Av_Pte_Montmartre,Bd_Ney-A_Ranc,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.89653745926752,2.328675072307905,"[[2.3283502693808678, 48.89553138943323], [2.328999875234943, 48.89754352910182]]",LineString,Feature,1904,2052,2006,0.0,Av_de_St_Ouen,Av_St_Ouen-Navier,Bd_Bessieres-Av_Pte_St_Ouen,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Fluide,48.897520378579344,2.3277400235000947,"[[2.326616569547141, 48.89749956616293], [2.328863477453048, 48.89754119099577]]",LineString,Feature,4015,2013,2006,2.55833,Bd_Bessieres,Bd_Bessieres-J_Leclaire,Bd_Bessieres-Av_Pte_St_Ouen,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.89838051135181,2.3290976802198737,"[[2.3292977324678565, 48.89906184565978], [2.328897627971891, 48.897699177043826]]",LineString,Feature,1853,2009,2006,0.0,Av_de_la_Pte_de_St_Ouen,Av_Pte_St_Ouen-Andre_Brechet,Bd_Bessieres-Av_Pte_St_Ouen,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Fluide,48.8977226394047,2.3301963009527347,"[[2.331259299333132, 48.89774722749736], [2.329133302572338, 48.897698051312034]]",LineString,Feature,1851,2007,2006,1.59333,Bd_Ney,Bd_Ney-Face_Hopital_Bichat,Bd_Bessieres-Av_Pte_St_Ouen,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Fluide,48.897773875564674,2.3324122365464848,"[[2.3335651737598377, 48.897800523631986], [2.331259299333132, 48.89774722749736]]",LineString,Feature,1849,2005,2007,2.39056,Bd_Ney,Bd_Ney-A_Ranc,Bd_Ney-Face_Hopital_Bichat,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.89838243914454,2.329395341751849,"[[2.329133302572338, 48.897698051312034], [2.32965738093136, 48.89906682697704]]",LineString,Feature,1852,2006,2009,0.0,Av_de_la_Pte_de_St_Ouen,Bd_Bessieres-Av_Pte_St_Ouen,Av_Pte_St_Ouen-Andre_Brechet,771.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Ouvert,Inconnu,48.90043093294111,2.3267303093832394,"[[2.3237655810168913, 48.90044912411162], [2.3263258640693145, 48.900409494727874], [2.3296950802629954, 48.90045483866935]]",LineString,Feature,4022,2081,2010,0.0,SI_St_Ouen,SI_St_Ouen,Pte_St_Ouen-PI,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Ouvert,Inconnu,48.90091089716675,2.331802113105847,"[[2.3333189348530707, 48.90084739180984], [2.3302852913586234, 48.90097440252366]]",LineString,Feature,4021,2080,2010,0.0,SE_St_Ouen,SE_St_Ouen,Pte_St_Ouen-PI,0.0,2024-01-04T13:00:00+00:00
2015-06-08,2023-01-01,Ouvert,Inconnu,48.90059636376979,2.3324763490840468,"[[2.3316358809002127, 48.90054319724011], [2.3333168172678804, 48.90064953029947]]",LineString,Feature,6930,3585,2012,0.0,AI_St_Ouen,AI_St_Ouen-1,AI_St_Ouen,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.89746690037213,2.3248557694217293,"[[2.323094969296318, 48.89743423458133], [2.326616569547141, 48.89749956616293]]",LineString,Feature,1859,2015,2013,0.0,Bd_Bessieres,Bd_Bessieres-Pouchet-Mousson,Bd_Bessieres-J_Leclaire,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.89763982480486,2.3257389456338915,"[[2.3266165742759126, 48.89765632668946], [2.324861316991871, 48.89762332292027]]",LineString,Feature,1894,2013,2015,0.0,Bd_Bessieres,Bd_Bessieres-J_Leclaire,Bd_Bessieres-Pouchet-Mousson,0.0,2024-01-04T13:00:00+00:00
2005-01-01,2019-06-01,Invalide,Inconnu,48.89721834431456,2.3217419502507317,"[[2.32042936464311, 48.89681970489488], [2.3218074587503104, 48.897329482021156], [2.323094969296318, 48.89743423458133]]",LineString,Feature,1860,3641,2015,0.0,Bd_Bessieres,Bd_Bessieres_face_67,Bd_Bessieres-Pouchet-Mousson,311.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Fluide,48.89567269303523,2.317328836703757,"[[2.316311491439344, 48.89529631423232], [2.318346181968169, 48.89604907183814]]",LineString,Feature,1890,2019,2018,1.21389,Bd_Bessieres,Bd_Bessieres-Joncquiere,Bd_Bessieres-Dr_Brousse,311.0,2024-01-04T13:00:00+00:00
unknown,unknown,Invalide,Fluide,,,,,,7051,3641,2018,1.04333,Bd_Bessieres,Bd_Bessieres_face_67,Bd_Bessieres-Dr_Brousse,252.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Fluide,48.895131321886886,2.3158655489779094,"[[2.3154196065164747, 48.894966329541454], [2.316311491439344, 48.89529631423232]]",LineString,Feature,1864,2024,2019,3.26278,Bd_Bessieres,Av_de_Clichy-Bd_Bessieres,Bd_Bessieres-Joncquiere,311.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Fluide,48.89409124317889,2.312701548243897,"[[2.3133981523682574, 48.894388038785245], [2.3120049441195367, 48.89379444757254]]",LineString,Feature,4032,2024,2022,4.18556,Bd_Berthier,Av_de_Clichy-Bd_Bessieres,Bd_Berthier-Magasins-Opera,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Fluide,48.89295286868955,2.310029878866778,"[[2.3120049441195367, 48.89379444757254], [2.3080548136140195, 48.89211128980656]]",LineString,Feature,1866,2022,2023,2.09222,Bd_Berthier,Bd_Berthier-Magasins-Opera,Pont_SNCF,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.89644062649936,2.30981064304825,"[[2.309575730054493, 48.896672745824], [2.3100455560420063, 48.89620850717473]]",LineString,Feature,1870,2025,2024,0.0,Av_de_la_Pte_de_Clichy,Pte_Clichy-PI,Av_de_Clichy-Bd_Bessieres,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Ouvert,Inconnu,48.89590907461594,2.308943217318295,"[[2.3078408785945843, 48.89560964205717], [2.3100455560420063, 48.89620850717473]]",LineString,Feature,4033,2086,2025,0.0,SI_Clichy,SI_Clichy,Pte_Clichy-PI,0.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Saturé,48.89271807343776,2.316352098800791,"[[2.315591224493539, 48.89315527125965], [2.317112973108043, 48.892280875615874]]",LineString,Feature,1873,2030,2029,32.82056,Av_de_Clichy,Av_de_Clichy-SNCF,Av_de_Clichy-Bodin,526.0,2024-01-04T13:00:00+00:00
1996-10-03,2023-01-01,Invalide,Inconnu,48.893726007822515,2.3145978779309324,"[[2.313604531368326, 48.89429674438538], [2.315591224493539, 48.89315527125965]]",LineString,Feature,4037,2024,2030,0.0,Av_de_Clichy,Av_de_Clichy-Bd_Bessieres,Av_de_Clichy-SNCF,526.0,2024-01-04T13:00:00+00:00
1998-06-25,2023-01-01,Invalide,Inconnu,48.90140292935569,2.358978336964495,"[[2.359528553857098, 48.90149945637876], [2.3592689577004906, 48.901475630022595], [2.3589415737487953, 48.901429002409785], [2.3586518212442495, 48.901341791522334], [2.358480538631609, 48.90118177654493]]",LineString,Feature,6151,3188,2848,0.0,Chapelle_bretelle_10,Chapelle_bretelle_10-CF_0823,Pte_Chapelle-RN1-Imp_Marteau,0.0,2024-01-04T13:00:00+00:00
1996-11-05,2023-01-01,Ouvert,Fluide,48.89611867048954,2.308739262417591,"[[2.3127195314307905, 48.89769532663937], [2.307916252747237, 48.89587320175656], [2.3066857618246495, 48.89535207578927], [2.3048904924594655, 48.89426876546469]]",LineString,Feature,5407,2087,2850,12.25,PE_Clichy,SE_Clichy,PE_Douaumont,5531.0,2024-01-04T13:00:00+00:00
1996-11-05,2023-01-01,Ouvert,Fluide,48.90048631950182,2.3252996457778874,"[[2.3237655810168913, 48.90044912411162], [2.326833710538884, 48.900523514892036]]",LineString,Feature,5412,2081,2851,13.8,PI_Andre_Brechet,SI_St_Ouen,PI_St_Ouen,4946.0,2024-01-04T13:00:00+00:00
1996-11-05,2023-01-01,Ouvert,Pré-saturé,48.87928054637583,2.2813930948931778,"[[2.280168362325562, 48.87752289498492], [2.2811482963862706, 48.87866922830626], [2.2814872002154205, 48.879209760645494], [2.2819536329301955, 48.88037115093259], [2.2824501168697333, 48.8811492494774]]",LineString,Feature,5425,2803,2852,15.3,PI_Maillot,AI_RN13,AI_Maillot,5787.0,2024-01-04T13:00:00+00:00
1996-11-15,2023-01-01,Ouvert,Fluide,48.880639941181364,2.2822477054484014,"[[2.2820452940270695, 48.880130632885326], [2.2824501168697333, 48.8811492494774]]",LineString,Feature,5500,2768,2852,3.3,AI_Maillot_2_bretelle_10,AI_Maillot_milieu,AI_Maillot,593.0,2024-01-04T13:00:00+00:00
1996-11-05,2023-01-01,Invalide,Inconnu,48.877064426616,2.2793235461241084,"[[2.2799483526966142, 48.87760847519857], [2.279287105509408, 48.876966647049606], [2.278632485863217, 48.87661040488303]]",LineString,Feature,5426,2815,2853,0.0,PE_Maillot_Bois,AE_Maillot,AE_RN13,0.0,2024-01-04T13:00:00+00:00
1996-11-05,2023-01-01,Invalide,Inconnu,48.87609698912304,2.2777330938543647,"[[2.278632485863217, 48.87661040488303], [2.2768337018455123, 48.87558357336306]]",LineString,Feature,5427,2853,2854,0.0,PE_General_Anselin,AE_RN13,AE_Maillot_Bois,0.0,2024-01-04T13:00:00+00:00
1996-11-05,2023-01-01,Ouvert,Fluide,48.87454468744018,2.276147359171439,"[[2.2754519739466614, 48.87376388522724], [2.2764868324626373, 48.87495322299276], [2.2768936853578663, 48.875271845600565]]",LineString,Feature,5429,2800,2855,10.75,PI_Armenonville,AI_Dauphine,SI_RN13,0.0,2024-01-04T13:00:00+00:00
1996-11-06,2023-01-01,Ouvert,Fluide,48.85595490896888,2.256930270407305,"[[2.254341023098339, 48.85413310155556], [2.259519517716271, 48.85777671638221]]",LineString,Feature,5456,2863,2856,14.3,PI_Lac_Superieur,PI_Mortemart,SI_Passy,4638.0,2024-01-04T13:00:00+00:00
1996-11-06,2023-01-01,Ouvert,Fluide,48.85674755345867,2.257952621746721,"[[2.26191021369019, 48.85897007779258], [2.261600940343876, 48.85878977310447], [2.2612648554709853, 48.85864239845871], [2.259468349209428, 48.857876615364795], [2.2554214415695957, 48.855103469489165], [2.2541451894624314, 48.854252197789435]]",LineString,Feature,5441,2445,2857,13.55,PE_Lac_Superieur,AE_Passy,PE_Mortemart,4408.0,2024-01-04T13:00:00+00:00
1996-11-06,2023-01-01,Ouvert,Fluide,48.84800734287092,2.2534381330060587,"[[2.252361904941556, 48.84920121513191], [2.2536854314625288, 48.84771726557206], [2.2545346481415813, 48.846832239118605]]",LineString,Feature,5444,2465,2859,8.1,PE_Auteuil,SE_Auteuil,AE_A13,0.0,2024-01-04T13:00:00+00:00
1996-11-06,2023-01-01,Ouvert,Fluide,48.84231317936369,2.2542360544731035,"[[2.2540552440494857, 48.84037924612834], [2.254174131815598, 48.84286860681491], [2.254724062660395, 48.84417753484701]]",LineString,Feature,5451,2488,2860,11.5,PI_Parc_Princes,AI_St_Cloud,SI_Molitor,0.0,2024-01-04T13:00:00+00:00
