iu_ac,libelle,t_1h,q,k,etat_trafic,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,etat_barre,date_debut,date_fin,geo_point_2d.lon,geo_point_2d.lat,geo_shape.type,geo_shape.geometry.coordinates,geo_shape.geometry.type,geo_point_2d,geo_shape
1220,Bd_Kellermann,2024-01-05T18:00:00+00:00,,1.73333,Fluide,461,Bd_Kellermann-Face_N?_12,469,Bd_Kellermann-Dr_Bourneville,Invalide,1996-10-03,2023-01-01,2.3571083897124625,48.81951110629572,Feature,"[[2.356576238877008, 48.81991197258258], [2.3576405405479175, 48.81911024000886]]",LineString,,
1220,Bd_Kellermann,2024-01-05T17:00:00+00:00,,1.53167,Fluide,461,Bd_Kellermann-Face_N?_12,469,Bd_Kellermann-Dr_Bourneville,Invalide,1996-10-03,2023-01-01,2.3571083897124625,48.81951110629572,Feature,"[[2.356576238877008, 48.81991197258258], [2.3576405405479175, 48.81911024000886]]",LineString,,
1220,Bd_Kellermann,2024-01-05T16:00:00+00:00,,1.48222,Fluide,461,Bd_Kellermann-Face_N?_12,469,Bd_Kellermann-Dr_Bourneville,Invalide,1996-10-03,2023-01-01,2.3571083897124625,48.81951110629572,Feature,"[[2.356576238877008, 48.81991197258258], [2.3576405405479175, 48.81911024000886]]",LineString,,
1220,Bd_Kellermann,2024-01-05T15:00:00+00:00,,0.86278,Fluide,461,Bd_Kellermann-Face_N?_12,469,Bd_Kellermann-Dr_Bourneville,Invalide,1996-10-03,2023-01-01,2.3571083897124625,48.81951110629572,Feature,"[[2.356576238877008, 48.81991197258258], [2.3576405405479175, 48.81911024000886]]",LineString,,
1221,Bd_Bourdon-Acces_Mazas,2024-01-05T21:00:00+00:00,,5.845,Fluide,268,Bd_Bourdon-Bd_Morland,272,Henri_IV-Bourdon-Voie_Mazas,Ouvert,1996-10-03,2023-01-01,2.3653070626230885,48.847177483342755,Feature,"[[2.365555838671481, 48.84749414417825], [2.365284089165323, 48.847338759794425], [2.3652198344970485, 48.84706388100171], [2.3652654363193357, 48.846760149006826]]",LineString,,
1221,Bd_Bourdon-Acces_Mazas,2024-01-05T18:00:00+00:00,,9.25389,Fluide,268,Bd_Bourdon-Bd_Morland,272,Henri_IV-Bourdon-Voie_Mazas,Ouvert,1996-10-03,2023-01-01,2.3653070626230885,48.847177483342755,Feature,"[[2.365555838671481, 48.84749414417825], [2.365284089165323, 48.847338759794425], [2.3652198344970485, 48.84706388100171], [2.3652654363193357, 48.846760149006826]]",LineString,,
1222,Av_Pte_Sevres,2024-01-05T23:00:00+00:00,722.0,3.12,Fluide,618,Pte_Sevres-Armee_Air,619,Av_Pte_de_Sevres_PI,Invalide,1996-10-03,2023-01-01,2.2774264680508503,48.83473179550846,Feature,"[[2.277603258039108, 48.83507465346109], [2.2772496780625926, 48.834388937555836]]",LineString,,
1222,Av_Pte_Sevres,2024-01-05T21:00:00+00:00,636.0,3.89445,Fluide,618,Pte_Sevres-Armee_Air,619,Av_Pte_de_Sevres_PI,Invalide,1996-10-03,2023-01-01,2.2774264680508503,48.83473179550846,Feature,"[[2.277603258039108, 48.83507465346109], [2.2772496780625926, 48.834388937555836]]",LineString,,
1222,Av_Pte_Sevres,2024-01-05T17:00:00+00:00,870.0,4.87611,Fluide,618,Pte_Sevres-Armee_Air,619,Av_Pte_de_Sevres_PI,Invalide,1996-10-03,2023-01-01,2.2774264680508503,48.83473179550846,Feature,"[[2.277603258039108, 48.83507465346109], [2.2772496780625926, 48.834388937555836]]",LineString,,
1222,Av_Pte_Sevres,2024-01-05T16:00:00+00:00,864.0,4.64,Fluide,618,Pte_Sevres-Armee_Air,619,Av_Pte_de_Sevres_PI,Invalide,1996-10-03,2023-01-01,2.2774264680508503,48.83473179550846,Feature,"[[2.277603258039108, 48.83507465346109], [2.2772496780625926, 48.834388937555836]]",LineString,,
1223,Av_Pte_de_Sevres,2024-01-05T22:00:00+00:00,,2.29389,Fluide,619,Av_Pte_de_Sevres_PI,618,Pte_Sevres-Armee_Air,Invalide,1996-10-03,2023-01-01,2.2775887111084794,48.83458548908511,Feature,"[[2.2773736802582274, 48.834153078805876], [2.277803741958732, 48.83501789936434]]",LineString,,
1223,Av_Pte_de_Sevres,2024-01-05T20:00:00+00:00,,20.55944,Pré-saturé,619,Av_Pte_de_Sevres_PI,618,Pte_Sevres-Armee_Air,Invalide,1996-10-03,2023-01-01,2.2775887111084794,48.83458548908511,Feature,"[[2.2773736802582274, 48.834153078805876], [2.277803741958732, 48.83501789936434]]",LineString,,
1223,Av_Pte_de_Sevres,2024-01-05T18:00:00+00:00,,20.09389,Pré-saturé,619,Av_Pte_de_Sevres_PI,618,Pte_Sevres-Armee_Air,Invalide,1996-10-03,2023-01-01,2.2775887111084794,48.83458548908511,Feature,"[[2.2773736802582274, 48.834153078805876], [2.277803741958732, 48.83501789936434]]",LineString,,
1223,Av_Pte_de_Sevres,2024-01-05T15:00:00+00:00,,3.42778,Fluide,619,Av_Pte_de_Sevres_PI,618,Pte_Sevres-Armee_Air,Invalide,1996-10-03,2023-01-01,2.2775887111084794,48.83458548908511,Feature,"[[2.2773736802582274, 48.834153078805876], [2.277803741958732, 48.83501789936434]]",LineString,,
1224,Av_du_Maine,2024-01-05T21:00:00+00:00,482.0,3.10945,Fluide,404,Av_du_Maine-Moulin_Vert,406,Av_du_Maine-Thibaud,Invalide,1996-10-03,2023-01-01,2.326220727053245,48.829700455741644,Feature,"[[2.326422525774354, 48.82921790857366], [2.326018928332136, 48.83018300290962]]",LineString,,
1224,Av_du_Maine,2024-01-05T20:00:00+00:00,474.0,3.23722,Fluide,404,Av_du_Maine-Moulin_Vert,406,Av_du_Maine-Thibaud,Invalide,1996-10-03,2023-01-01,2.326220727053245,48.829700455741644,Feature,"[[2.326422525774354, 48.82921790857366], [2.326018928332136, 48.83018300290962]]",LineString,,
1224,Av_du_Maine,2024-01-05T19:00:00+00:00,535.0,2.945,Fluide,404,Av_du_Maine-Moulin_Vert,406,Av_du_Maine-Thibaud,Invalide,1996-10-03,2023-01-01,2.326220727053245,48.829700455741644,Feature,"[[2.326422525774354, 48.82921790857366], [2.326018928332136, 48.83018300290962]]",LineString,,
1224,Av_du_Maine,2024-01-05T18:00:00+00:00,578.0,3.89556,Fluide,404,Av_du_Maine-Moulin_Vert,406,Av_du_Maine-Thibaud,Invalide,1996-10-03,2023-01-01,2.326220727053245,48.829700455741644,Feature,"[[2.326422525774354, 48.82921790857366], [2.326018928332136, 48.83018300290962]]",LineString,,
1224,Av_du_Maine,2024-01-05T15:00:00+00:00,578.0,3.08445,Fluide,404,Av_du_Maine-Moulin_Vert,406,Av_du_Maine-Thibaud,Invalide,1996-10-03,2023-01-01,2.326220727053245,48.829700455741644,Feature,"[[2.326422525774354, 48.82921790857366], [2.326018928332136, 48.83018300290962]]",LineString,,
1224,Av_du_Maine,2024-01-05T14:00:00+00:00,567.0,3.32056,Fluide,404,Av_du_Maine-Moulin_Vert,406,Av_du_Maine-Thibaud,Invalide,1996-10-03,2023-01-01,2.326220727053245,48.829700455741644,Feature,"[[2.326422525774354, 48.82921790857366], [2.326018928332136, 48.83018300290962]]",LineString,,
1226,Sout_Citroen,2024-01-05T22:00:00+00:00,,,Inconnu,561,Quai_Andre_Citroen-Leblanc,660,Sout_Citroen_1,Invalide,1996-10-03,2023-01-01,2.272693366586983,48.84096500464156,Feature,"[[2.271976086818274, 48.84017697949234], [2.27207514355929, 48.840273419432826], [2.2722458467289046, 48.84046123969693], [2.273402496306451, 48.84176073966422]]",LineString,,
1226,Sout_Citroen,2024-01-05T21:00:00+00:00,,,Inconnu,561,Quai_Andre_Citroen-Leblanc,660,Sout_Citroen_1,Invalide,1996-10-03,2023-01-01,2.272693366586983,48.84096500464156,Feature,"[[2.271976086818274, 48.84017697949234], [2.27207514355929, 48.840273419432826], [2.2722458467289046, 48.84046123969693], [2.273402496306451, 48.84176073966422]]",LineString,,
1226,Sout_Citroen,2024-01-05T18:00:00+00:00,,,Inconnu,561,Quai_Andre_Citroen-Leblanc,660,Sout_Citroen_1,Invalide,1996-10-03,2023-01-01,2.272693366586983,48.84096500464156,Feature,"[[2.271976086818274, 48.84017697949234], [2.27207514355929, 48.840273419432826], [2.2722458467289046, 48.84046123969693], [2.273402496306451, 48.84176073966422]]",LineString,,
1226,Sout_Citroen,2024-01-05T15:00:00+00:00,,,Inconnu,561,Quai_Andre_Citroen-Leblanc,660,Sout_Citroen_1,Invalide,1996-10-03,2023-01-01,2.272693366586983,48.84096500464156,Feature,"[[2.271976086818274, 48.84017697949234], [2.27207514355929, 48.840273419432826], [2.2722458467289046, 48.84046123969693], [2.273402496306451, 48.84176073966422]]",LineString,,
1227,Sout_Citroen,2024-01-05T18:00:00+00:00,,,Inconnu,660,Sout_Citroen_1,561,Quai_Andre_Citroen-Leblanc,Invalide,1996-10-03,2023-01-01,2.2725745849944743,48.84110079529315,Feature,"[[2.273224582443518, 48.84182559177934], [2.272212947494063, 48.840650132517105], [2.2718343410320325, 48.84050393792991]]",LineString,,
1227,Sout_Citroen,2024-01-05T16:00:00+00:00,,,Inconnu,660,Sout_Citroen_1,561,Quai_Andre_Citroen-Leblanc,Invalide,1996-10-03,2023-01-01,2.2725745849944743,48.84110079529315,Feature,"[[2.273224582443518, 48.84182559177934], [2.272212947494063, 48.840650132517105], [2.2718343410320325, 48.84050393792991]]",LineString,,
1228,Sout_Citroen,2024-01-05T23:00:00+00:00,,,Inconnu,660,Sout_Citroen_1,661,Sout_Citroen_2,Invalide,1996-10-03,2023-01-01,2.2741332144496984,48.84258971158451,Feature,"[[2.273402496306451, 48.84176073966422], [2.274863932592946, 48.8434186835048]]",LineString,,
1228,Sout_Citroen,2024-01-05T22:00:00+00:00,,,Inconnu,660,Sout_Citroen_1,661,Sout_Citroen_2,Invalide,1996-10-03,2023-01-01,2.2741332144496984,48.84258971158451,Feature,"[[2.273402496306451, 48.84176073966422], [2.274863932592946, 48.8434186835048]]",LineString,,
1228,Sout_Citroen,2024-01-05T19:00:00+00:00,,,Inconnu,660,Sout_Citroen_1,661,Sout_Citroen_2,Invalide,1996-10-03,2023-01-01,2.2741332144496984,48.84258971158451,Feature,"[[2.273402496306451, 48.84176073966422], [2.274863932592946, 48.8434186835048]]",LineString,,
1228,Sout_Citroen,2024-01-05T18:00:00+00:00,,,Inconnu,660,Sout_Citroen_1,661,Sout_Citroen_2,Invalide,1996-10-03,2023-01-01,2.2741332144496984,48.84258971158451,Feature,"[[2.273402496306451, 48.84176073966422], [2.274863932592946, 48.8434186835048]]",LineString,,
1228,Sout_Citroen,2024-01-05T17:00:00+00:00,,,Inconnu,660,Sout_Citroen_1,661,Sout_Citroen_2,Invalide,1996-10-03,2023-01-01,2.2741332144496984,48.84258971158451,Feature,"[[2.273402496306451, 48.84176073966422], [2.274863932592946, 48.8434186835048]]",LineString,,
1229,Sout_Citroen,2024-01-05T22:00:00+00:00,,,Inconnu,661,Sout_Citroen_2,660,Sout_Citroen_1,Invalide,1996-10-03,2023-01-01,2.273941192880944,48.84265819810582,Feature,"[[2.274657803318369, 48.843490804432314], [2.273224582443518, 48.84182559177934]]",LineString,,
1229,Sout_Citroen,2024-01-05T21:00:00+00:00,,,Inconnu,661,Sout_Citroen_2,660,Sout_Citroen_1,Invalide,1996-10-03,2023-01-01,2.273941192880944,48.84265819810582,Feature,"[[2.274657803318369, 48.843490804432314], [2.273224582443518, 48.84182559177934]]",LineString,,
1229,Sout_Citroen,2024-01-05T18:00:00+00:00,,,Inconnu,661,Sout_Citroen_2,660,Sout_Citroen_1,Invalide,1996-10-03,2023-01-01,2.273941192880944,48.84265819810582,Feature,"[[2.274657803318369, 48.843490804432314], [2.273224582443518, 48.84182559177934]]",LineString,,
1229,Sout_Citroen,2024-01-05T16:00:00+00:00,,,Inconnu,661,Sout_Citroen_2,660,Sout_Citroen_1,Invalide,1996-10-03,2023-01-01,2.273941192880944,48.84265819810582,Feature,"[[2.274657803318369, 48.843490804432314], [2.273224582443518, 48.84182559177934]]",LineString,,
1230,Souterrain_Citroen,2024-01-05T20:00:00+00:00,,,Inconnu,661,Sout_Citroen_2,3211,Balard_Sortie_Citroen-S.Mercier,Invalide,1996-10-03,2023-01-01,2.275868800269528,48.844462865905804,Feature,"[[2.274863932592946, 48.8434186835048], [2.276277207699377, 48.84502187637756], [2.2766724994836687, 48.84512862970235], [2.277060476118625, 48.845169521760006]]",LineString,,
1230,Souterrain_Citroen,2024-01-05T19:00:00+00:00,,,Inconnu,661,Sout_Citroen_2,3211,Balard_Sortie_Citroen-S.Mercier,Invalide,1996-10-03,2023-01-01,2.275868800269528,48.844462865905804,Feature,"[[2.274863932592946, 48.8434186835048], [2.276277207699377, 48.84502187637756], [2.2766724994836687, 48.84512862970235], [2.277060476118625, 48.845169521760006]]",LineString,,
1230,Souterrain_Citroen,2024-01-05T18:00:00+00:00,,,Inconnu,661,Sout_Citroen_2,3211,Balard_Sortie_Citroen-S.Mercier,Invalide,1996-10-03,2023-01-01,2.275868800269528,48.844462865905804,Feature,"[[2.274863932592946, 48.8434186835048], [2.276277207699377, 48.84502187637756], [2.2766724994836687, 48.84512862970235], [2.277060476118625, 48.845169521760006]]",LineString,,
1230,Souterrain_Citroen,2024-01-05T15:00:00+00:00,,,Inconnu,661,Sout_Citroen_2,3211,Balard_Sortie_Citroen-S.Mercier,Invalide,1996-10-03,2023-01-01,2.275868800269528,48.844462865905804,Feature,"[[2.274863932592946, 48.8434186835048], [2.276277207699377, 48.84502187637756], [2.2766724994836687, 48.84512862970235], [2.277060476118625, 48.845169521760006]]",LineString,,
1231,Sout_Citroen,2024-01-05T23:00:00+00:00,,,Inconnu,662,Tete_nord_Souterrain_Citroen,661,Sout_Citroen_2,Invalide,1996-10-03,2023-01-01,2.2753591854431074,48.84430566290456,Feature,"[[2.276060567567846, 48.8451205213768], [2.274657803318369, 48.843490804432314]]",LineString,,
1231,Sout_Citroen,2024-01-05T22:00:00+00:00,,,Inconnu,662,Tete_nord_Souterrain_Citroen,661,Sout_Citroen_2,Invalide,1996-10-03,2023-01-01,2.2753591854431074,48.84430566290456,Feature,"[[2.276060567567846, 48.8451205213768], [2.274657803318369, 48.843490804432314]]",LineString,,
1231,Sout_Citroen,2024-01-05T21:00:00+00:00,,,Inconnu,662,Tete_nord_Souterrain_Citroen,661,Sout_Citroen_2,Invalide,1996-10-03,2023-01-01,2.2753591854431074,48.84430566290456,Feature,"[[2.276060567567846, 48.8451205213768], [2.274657803318369, 48.843490804432314]]",LineString,,
1231,Sout_Citroen,2024-01-05T20:00:00+00:00,,,Inconnu,662,Tete_nord_Souterrain_Citroen,661,Sout_Citroen_2,Invalide,1996-10-03,2023-01-01,2.2753591854431074,48.84430566290456,Feature,"[[2.276060567567846, 48.8451205213768], [2.274657803318369, 48.843490804432314]]",LineString,,
1231,Sout_Citroen,2024-01-05T19:00:00+00:00,,,Inconnu,662,Tete_nord_Souterrain_Citroen,661,Sout_Citroen_2,Invalide,1996-10-03,2023-01-01,2.2753591854431074,48.84430566290456,Feature,"[[2.276060567567846, 48.8451205213768], [2.274657803318369, 48.843490804432314]]",LineString,,
1231,Sout_Citroen,2024-01-05T18:00:00+00:00,,,Inconnu,662,Tete_nord_Souterrain_Citroen,661,Sout_Citroen_2,Invalide,1996-10-03,2023-01-01,2.2753591854431074,48.84430566290456,Feature,"[[2.276060567567846, 48.8451205213768], [2.274657803318369, 48.843490804432314]]",LineString,,
1231,Sout_Citroen,2024-01-05T17:00:00+00:00,,,Inconnu,662,Tete_nord_Souterrain_Citroen,661,Sout_Citroen_2,Invalide,1996-10-03,2023-01-01,2.2753591854431074,48.84430566290456,Feature,"[[2.276060567567846, 48.8451205213768], [2.274657803318369, 48.843490804432314]]",LineString,,
1231,Sout_Citroen,2024-01-05T15:00:00+00:00,,,Inconnu,662,Tete_nord_Souterrain_Citroen,661,Sout_Citroen_2,Invalide,1996-10-03,2023-01-01,2.2753591854431074,48.84430566290456,Feature,"[[2.276060567567846, 48.8451205213768], [2.274657803318369, 48.843490804432314]]",LineString,,
1232,Bd_Magenta,2024-01-05T23:00:00+00:00,,5.39944,Fluide,3222,Bd_Magenta-Chateau_d'Eau,663,Bd_Magenta-Face_14,Invalide,1996-10-03,2023-01-01,2.362313063170718,48.86935734817977,Feature,"[[2.3626247661675204, 48.869016621158266], [2.362001360173915, 48.86969807520127]]",LineString,,
1232,Bd_Magenta,2024-01-05T22:00:00+00:00,,6.10722,Fluide,3222,Bd_Magenta-Chateau_d'Eau,663,Bd_Magenta-Face_14,Invalide,1996-10-03,2023-01-01,2.362313063170718,48.86935734817977,Feature,"[[2.3626247661675204, 48.869016621158266], [2.362001360173915, 48.86969807520127]]",LineString,,
1232,Bd_Magenta,2024-01-05T21:00:00+00:00,,6.92889,Fluide,3222,Bd_Magenta-Chateau_d'Eau,663,Bd_Magenta-Face_14,Invalide,1996-10-03,2023-01-01,2.362313063170718,48.86935734817977,Feature,"[[2.3626247661675204, 48.869016621158266], [2.362001360173915, 48.86969807520127]]",LineString,,
1232,Bd_Magenta,2024-01-05T20:00:00+00:00,,5.995,Fluide,3222,Bd_Magenta-Chateau_d'Eau,663,Bd_Magenta-Face_14,Invalide,1996-10-03,2023-01-01,2.362313063170718,48.86935734817977,Feature,"[[2.3626247661675204, 48.869016621158266], [2.362001360173915, 48.86969807520127]]",LineString,,
1232,Bd_Magenta,2024-01-05T19:00:00+00:00,,7.81667,Fluide,3222,Bd_Magenta-Chateau_d'Eau,663,Bd_Magenta-Face_14,Invalide,1996-10-03,2023-01-01,2.362313063170718,48.86935734817977,Feature,"[[2.3626247661675204, 48.869016621158266], [2.362001360173915, 48.86969807520127]]",LineString,,
1232,Bd_Magenta,2024-01-05T18:00:00+00:00,,7.53,Fluide,3222,Bd_Magenta-Chateau_d'Eau,663,Bd_Magenta-Face_14,Invalide,1996-10-03,2023-01-01,2.362313063170718,48.86935734817977,Feature,"[[2.3626247661675204, 48.869016621158266], [2.362001360173915, 48.86969807520127]]",LineString,,
1232,Bd_Magenta,2024-01-05T17:00:00+00:00,,7.61,Fluide,3222,Bd_Magenta-Chateau_d'Eau,663,Bd_Magenta-Face_14,Invalide,1996-10-03,2023-01-01,2.362313063170718,48.86935734817977,Feature,"[[2.3626247661675204, 48.869016621158266], [2.362001360173915, 48.86969807520127]]",LineString,,
1232,Bd_Magenta,2024-01-05T16:00:00+00:00,,7.44333,Fluide,3222,Bd_Magenta-Chateau_d'Eau,663,Bd_Magenta-Face_14,Invalide,1996-10-03,2023-01-01,2.362313063170718,48.86935734817977,Feature,"[[2.3626247661675204, 48.869016621158266], [2.362001360173915, 48.86969807520127]]",LineString,,
1232,Bd_Magenta,2024-01-05T15:00:00+00:00,,7.03611,Fluide,3222,Bd_Magenta-Chateau_d'Eau,663,Bd_Magenta-Face_14,Invalide,1996-10-03,2023-01-01,2.362313063170718,48.86935734817977,Feature,"[[2.3626247661675204, 48.869016621158266], [2.362001360173915, 48.86969807520127]]",LineString,,
1237,Pl_Republique,2024-01-05T23:00:00+00:00,,,Inconnu,664,Pl_Republique-Bd_Magenta,657,Bd_St_Martin-Republique,Invalide,1996-10-03,2023-01-01,2.362573316328923,48.86822582189872,Feature,"[[2.3629141699624943, 48.868464995679716], [2.3622324626953515, 48.867986648117714]]",LineString,,
1237,Pl_Republique,2024-01-05T21:00:00+00:00,,,Inconnu,664,Pl_Republique-Bd_Magenta,657,Bd_St_Martin-Republique,Invalide,1996-10-03,2023-01-01,2.362573316328923,48.86822582189872,Feature,"[[2.3629141699624943, 48.868464995679716], [2.3622324626953515, 48.867986648117714]]",LineString,,
1237,Pl_Republique,2024-01-05T19:00:00+00:00,,,Inconnu,664,Pl_Republique-Bd_Magenta,657,Bd_St_Martin-Republique,Invalide,1996-10-03,2023-01-01,2.362573316328923,48.86822582189872,Feature,"[[2.3629141699624943, 48.868464995679716], [2.3622324626953515, 48.867986648117714]]",LineString,,
1237,Pl_Republique,2024-01-05T17:00:00+00:00,,,Inconnu,664,Pl_Republique-Bd_Magenta,657,Bd_St_Martin-Republique,Invalide,1996-10-03,2023-01-01,2.362573316328923,48.86822582189872,Feature,"[[2.3629141699624943, 48.868464995679716], [2.3622324626953515, 48.867986648117714]]",LineString,,
1237,Pl_Republique,2024-01-05T16:00:00+00:00,,,Inconnu,664,Pl_Republique-Bd_Magenta,657,Bd_St_Martin-Republique,Invalide,1996-10-03,2023-01-01,2.362573316328923,48.86822582189872,Feature,"[[2.3629141699624943, 48.868464995679716], [2.3622324626953515, 48.867986648117714]]",LineString,,
1238,Pl_Republique,2024-01-05T20:00:00+00:00,,,Inconnu,657,Bd_St_Martin-Republique,664,Pl_Republique-Bd_Magenta,Invalide,1996-10-03,2023-01-01,2.3627205938852094,48.86820854270478,Feature,"[[2.362320266008289, 48.86794116861575], [2.3631209217621296, 48.868475916793805]]",LineString,,
1238,Pl_Republique,2024-01-05T18:00:00+00:00,,,Inconnu,657,Bd_St_Martin-Republique,664,Pl_Republique-Bd_Magenta,Invalide,1996-10-03,2023-01-01,2.3627205938852094,48.86820854270478,Feature,"[[2.362320266008289, 48.86794116861575], [2.3631209217621296, 48.868475916793805]]",LineString,,
1238,Pl_Republique,2024-01-05T17:00:00+00:00,,,Inconnu,657,Bd_St_Martin-Republique,664,Pl_Republique-Bd_Magenta,Invalide,1996-10-03,2023-01-01,2.3627205938852094,48.86820854270478,Feature,"[[2.362320266008289, 48.86794116861575], [2.3631209217621296, 48.868475916793805]]",LineString,,
1238,Pl_Republique,2024-01-05T15:00:00+00:00,,,Inconnu,657,Bd_St_Martin-Republique,664,Pl_Republique-Bd_Magenta,Invalide,1996-10-03,2023-01-01,2.3627205938852094,48.86820854270478,Feature,"[[2.362320266008289, 48.86794116861575], [2.3631209217621296, 48.868475916793805]]",LineString,,
1239,Pl_Republique,2024-01-05T23:00:00+00:00,738.0,9.65667,Fluide,657,Bd_St_Martin-Republique,667,Republique-Temple,Invalide,1996-10-03,2023-01-01,2.362685762187103,48.86757647096152,Feature,"[[2.3622043669405124, 48.86785857613436], [2.363167157433694, 48.86729436578867]]",LineString,,
1239,Pl_Republique,2024-01-05T21:00:00+00:00,709.0,8.87778,Fluide,657,Bd_St_Martin-Republique,667,Republique-Temple,Invalide,1996-10-03,2023-01-01,2.362685762187103,48.86757647096152,Feature,"[[2.3622043669405124, 48.86785857613436], [2.363167157433694, 48.86729436578867]]",LineString,,
1239,Pl_Republique,2024-01-05T20:00:00+00:00,745.0,8.00945,Fluide,657,Bd_St_Martin-Republique,667,Republique-Temple,Invalide,1996-10-03,2023-01-01,2.362685762187103,48.86757647096152,Feature,"[[2.3622043669405124, 48.86785857613436], [2.363167157433694, 48.86729436578867]]",LineString,,
1239,Pl_Republique,2024-01-05T19:00:00+00:00,825.0,8.43389,Fluide,657,Bd_St_Martin-Republique,667,Republique-Temple,Invalide,1996-10-03,2023-01-01,2.362685762187103,48.86757647096152,Feature,"[[2.3622043669405124, 48.86785857613436], [2.363167157433694, 48.86729436578867]]",LineString,,
1239,Pl_Republique,2024-01-05T18:00:00+00:00,976.0,14.715,Fluide,657,Bd_St_Martin-Republique,667,Republique-Temple,Invalide,1996-10-03,2023-01-01,2.362685762187103,48.86757647096152,Feature,"[[2.3622043669405124, 48.86785857613436], [2.363167157433694, 48.86729436578867]]",LineString,,
1239,Pl_Republique,2024-01-05T14:00:00+00:00,868.0,11.22889,Fluide,657,Bd_St_Martin-Republique,667,Republique-Temple,Invalide,1996-10-03,2023-01-01,2.362685762187103,48.86757647096152,Feature,"[[2.3622043669405124, 48.86785857613436], [2.363167157433694, 48.86729436578867]]",LineString,,
1240,Pl_Republique,2024-01-05T23:00:00+00:00,,,Inconnu,667,Republique-Temple,657,Bd_St_Martin-Republique,Invalide,1996-10-03,2023-01-01,2.3628278331736667,48.86765308220292,Feature,"[[2.3633354003390443, 48.8673649957901], [2.362320266008289, 48.86794116861575]]",LineString,,
1240,Pl_Republique,2024-01-05T18:00:00+00:00,,,Inconnu,667,Republique-Temple,657,Bd_St_Martin-Republique,Invalide,1996-10-03,2023-01-01,2.3628278331736667,48.86765308220292,Feature,"[[2.3633354003390443, 48.8673649957901], [2.362320266008289, 48.86794116861575]]",LineString,,
1240,Pl_Republique,2024-01-05T14:00:00+00:00,,,Inconnu,667,Republique-Temple,657,Bd_St_Martin-Republique,Invalide,1996-10-03,2023-01-01,2.3628278331736667,48.86765308220292,Feature,"[[2.3633354003390443, 48.8673649957901], [2.362320266008289, 48.86794116861575]]",LineString,,
1245,Pl_Republique,2024-01-05T23:00:00+00:00,,8.87778,Fluide,669,Pl_Republique-Bd_Temple,667,Republique-Temple,Invalide,1996-10-03,2023-01-01,2.364024693374307,48.86695261400931,Feature,"[[2.36471398640957, 48.866540232228516], [2.3633354003390443, 48.8673649957901]]",LineString,,
1245,Pl_Republique,2024-01-05T22:00:00+00:00,,10.03889,Fluide,669,Pl_Republique-Bd_Temple,667,Republique-Temple,Invalide,1996-10-03,2023-01-01,2.364024693374307,48.86695261400931,Feature,"[[2.36471398640957, 48.866540232228516], [2.3633354003390443, 48.8673649957901]]",LineString,,
1245,Pl_Republique,2024-01-05T19:00:00+00:00,,9.53944,Fluide,669,Pl_Republique-Bd_Temple,667,Republique-Temple,Invalide,1996-10-03,2023-01-01,2.364024693374307,48.86695261400931,Feature,"[[2.36471398640957, 48.866540232228516], [2.3633354003390443, 48.8673649957901]]",LineString,,
1245,Pl_Republique,2024-01-05T14:00:00+00:00,,9.62722,Fluide,669,Pl_Republique-Bd_Temple,667,Republique-Temple,Invalide,1996-10-03,2023-01-01,2.364024693374307,48.86695261400931,Feature,"[[2.36471398640957, 48.866540232228516], [2.3633354003390443, 48.8673649957901]]",LineString,,
1246,Pl_Republique,2024-01-05T22:00:00+00:00,1020.0,9.39778,Fluide,667,Republique-Temple,669,Pl_Republique-Bd_Temple,Invalide,1996-10-03,2023-01-01,2.363877560537697,48.86687745642079,Feature,"[[2.363167157433694, 48.86729436578867], [2.3645879636417004, 48.8664605470529]]",LineString,,
1246,Pl_Republique,2024-01-05T21:00:00+00:00,958.0,8.99556,Fluide,667,Republique-Temple,669,Pl_Republique-Bd_Temple,Invalide,1996-10-03,2023-01-01,2.363877560537697,48.86687745642079,Feature,"[[2.363167157433694, 48.86729436578867], [2.3645879636417004, 48.8664605470529]]",LineString,,
1246,Pl_Republique,2024-01-05T20:00:00+00:00,1052.0,9.22,Fluide,667,Republique-Temple,669,Pl_Republique-Bd_Temple,Invalide,1996-10-03,2023-01-01,2.363877560537697,48.86687745642079,Feature,"[[2.363167157433694, 48.86729436578867], [2.3645879636417004, 48.8664605470529]]",LineString,,
1246,Pl_Republique,2024-01-05T19:00:00+00:00,1155.0,10.28056,Fluide,667,Republique-Temple,669,Pl_Republique-Bd_Temple,Invalide,1996-10-03,2023-01-01,2.363877560537697,48.86687745642079,Feature,"[[2.363167157433694, 48.86729436578867], [2.3645879636417004, 48.8664605470529]]",LineString,,
1246,Pl_Republique,2024-01-05T15:00:00+00:00,1119.0,9.72334,Fluide,667,Republique-Temple,669,Pl_Republique-Bd_Temple,Invalide,1996-10-03,2023-01-01,2.363877560537697,48.86687745642079,Feature,"[[2.363167157433694, 48.86729436578867], [2.3645879636417004, 48.8664605470529]]",LineString,,
1246,Pl_Republique,2024-01-05T14:00:00+00:00,1132.0,9.26611,Fluide,667,Republique-Temple,669,Pl_Republique-Bd_Temple,Invalide,1996-10-03,2023-01-01,2.363877560537697,48.86687745642079,Feature,"[[2.363167157433694, 48.86729436578867], [2.3645879636417004, 48.8664605470529]]",LineString,,
